mk_id,entry_id,brand,model,bp_serial,gm_serial,all_serials
16,1337,blaupunkt,TRAVELPILOT,7612300526,BP0526,7612300526|6M2T18K931AF
16,1338,blaupunkt,TRAVELPILOT,7612360526,BP0526,7612360526|6M2T18K931AD
16,1339,blaupunkt,TRAVELPILOT,7612300520,,7612300520|8S7T18K931AB
16,1340,blaupunkt,TRAVELPILOT,7612300522,,7612300522|8S7T18K931AC
16,1341,blaupunkt,TRAVELPILOT,7612360522,,7612360522|8S7T18K931AC
16,1342,blaupunkt,TRAVELPILOT,7612300524,,7612300524|8S7T18K931AD
16,1343,blaupunkt,TRAVELPILOT,7612360524,,7612360524|8S7T18K931AD
16,1344,blaupunkt,TRAVELPILOT,7612300527,,7612300527|8S7T18K931AE
16,1345,blaupunkt,TRAVELPILOT,7612300540,,7612300540|8M5T18K931AE
16,1346,blaupunkt,TRAVELPILOT,7612300542,,7612300542|8M5T18K931GB
16,1347,blaupunkt,TRAVELPILOT,7612300544,,7612300544|8M5T18K931GC
16,1348,blaupunkt,TRAVELPILOT,7612300546,,7612300546|8M5T18K931GD
16,1349,blaupunkt,TRAVELPILOT,7612300560,,7612300560|8M5T18K931CE
16,1350,blaupunkt,TRAVELPILOT,7612300562,,7612300562|8M5T18K931HB
16,1351,blaupunkt,TRAVELPILOT,7612360562,,7612360562|8M5T18K931HB
16,1352,blaupunkt,TRAVELPILOT,7612300564,,7612300564|8M5T18K931HC
16,1353,blaupunkt,TRAVELPILOT,7612300566,,7612300566|8M5T18K931HD
16,1354,blaupunkt,TRAVELPILOT,7612300580,,7612300580|8C1T18K931AA
16,1355,blaupunkt,TRAVELPILOT,7612300582,,7612300582|8C1T18K931AB
16,1356,blaupunkt,TRAVELPILOT,7612360582,,7612360582|8C1T18K931AB
16,1357,blaupunkt,TRAVELPILOT,7612300583,,7612300583|8C1T18K931AC
16,1358,blaupunkt,TRAVELPILOT,7612300590,,7612300590|8V4T18K931AD
16,1359,blaupunkt,TRAVELPILOT,7612300592,,7612300592|8V4T18K931AE
16,1360,blaupunkt,TRAVELPILOT,7612300594,,7612300594|8V4T18K931AF
16,1361,blaupunkt,TRAVELPILOT,7612360594,,7612360594|8V4T18K931AF
16,1362,blaupunkt,TRAVELPILOT,7612300595,,7612300595|9V4T18K931AA
16,1363,blaupunkt,TRAVELPILOT,7612330595,,7612330595|9V4T18K931AA
16,1364,blaupunkt,TRAVELPILOT,7612300690,,7612300690|8V4T18K931BA
16,1365,blaupunkt,TRAVELPILOT,7612330691,,7612330691|9V4T18K931BA
16,1366,blaupunkt,TRAVELPILOT,7612330527,,7612330527|8S7T18K931AE
16,1367,blaupunkt,TRAVELPILOT,7612300547,,7612300547|9M5T18K931DA
16,1368,blaupunkt,TRAVELPILOT,7612330547,,7612330547|9M5T18K931DA
16,1369,blaupunkt,TRAVELPILOT,7612300567,,7612300567|9M5T18K931FA
16,1370,blaupunkt,TRAVELPILOT,7612330567,,7612330567|9M5T18K931FA
16,1371,blaupunkt,TRAVELPILOT,7612330584,,7612330584|8C1T18K931AD
16,1372,blaupunkt,TRAVELPILOT,7612300530,,7612300530|7S7T18K931BH
16,1373,blaupunkt,TRAVELPILOT,7612300532,,7612300532|7S7T18K931BK
16,1374,blaupunkt,TRAVELPILOT,7612300533,,7612300533|7S7T18K931BJ
16,1375,blaupunkt,TRAVELPILOT,7612360533,,7612360533|7S7T18K931BJ
16,1376,blaupunkt,TRAVELPILOT,7612300534,,7612300534|7S7T18K931BL
16,1377,blaupunkt,TRAVELPILOT,7612360534,,7612360534|7S7T18K931BL
16,1378,blaupunkt,TRAVELPILOT,7612300535,,7612300535|8S7T18K931BA
16,1379,blaupunkt,TRAVELPILOT,7612300536,,7612300536|8S7T18K931BC
16,1380,blaupunkt,TRAVELPILOT,7612360536,,7612360536|8S7T18K931BB
16,1381,blaupunkt,TRAVELPILOT,7612300537,,7612300537|8S7T18K931BC
16,1382,blaupunkt,TRAVELPILOT,7612360537,,7612360537|8S7T18K931BC
16,1383,blaupunkt,TRAVELPILOT,7612300539,,7612300539|8S7T18K931BD
16,1384,blaupunkt,TRAVELPILOT,7612300570,,7612300570|8M5T18K931YC
16,1385,blaupunkt,TRAVELPILOT,7612300573,,7612300573|8M5T18K931LA
16,1386,blaupunkt,TRAVELPILOT,7612300575,,7612300575|8M5T18K931KB
16,1387,blaupunkt,TRAVELPILOT,7612300578,,7612300578|8M5T18K931JC
16,1388,blaupunkt,TRAVELPILOT,7612300579,,7612300579|8M5T18K931JD
16,1389,blaupunkt,TRAVELPILOT,7612300670,,7612300670|9M5T18K931CA
16,1390,blaupunkt,TRAVELPILOT,7612330630,,7612330630|8S7T18K931BE
16,1391,blaupunkt,TRAVELPILOT,7612300672,,7612300672|9M5T18K931CB
16,1392,blaupunkt,TRAVELPILOT,7612330672,,7612330672|9M5T18K931CB
16,1393,blaupunkt,TRAVELPILOT,7612330680,,7612330680|9M5T18K931CC
16,1759,ford,CDR,2L5418C838EA,,2L5418C838EA
16,1760,ford,CDR,2M5518C815AA,,2M5518C815AA
16,1761,ford,CDR,2M5518C838AA,,2M5518C838AA
16,1762,ford,CDR,97FU18C815AA,,97FU18C815AA
16,1763,ford,CDR,F87F18C815DB,,F87F18C815DB
16,1764,ford,CDR,F8BF18C815AA,,F8BF18C815AA
16,1765,ford,CDR,YS6F18C815AA,,YS6F18C815AA
16,1766,ford,CDR,YS6F18C815CA,,YS6F18C815CA
16,1767,ford,CDR,YS6F18C815EA,,YS6F18C815EA
16,1768,ford,CDR,YS6F18C815FA,,YS6F18C815FA
16,1769,ford,CDR,2S5518C815DA,,2S5518C815DA
16,1770,ford,CDR,97FU18C815BA,,97FU18C815BA
16,1771,ford,CDR,97FU18C815BB,,97FU18C815BB
16,1772,ford,CDR,YS5F18C815AA,,YS5F18C815AA
16,1773,ford,CDR,YS5F18C815AK,,YS5F18C815AK
16,1774,ford,CDR,YS5F18C815BA,,YS5F18C815BA
16,1775,ford,CDR,YS6F18C815BB,,YS6F18C815BB
16,1776,ford,CR-M300,XU3F19B132BA,,XU3F19B132BA
16,1777,ford,CR-M300,XU3F19B132XA,,XU3F19B132XA
16,1778,ford,CS1100,96FU18K876CA,,96FU18K876CA
16,1779,ford,CS4100,96FU18K876DA,,96FU18K876DA
16,1780,ford,CS4110,97FU18K876BA,,97FU18K876BA
16,1781,ford,HS,96FU18K876EA,,96FU18K876EA
16,1782,ford,MD1200,96FU18K876FA,,96FU18K876FA
16,1783,ford,MD,2L5418C838FA,,2L5418C838FA
16,1784,ford,MD,96FU18K876BA,,96FU18K876BA
16,1785,ford,MD,96FU18K876BB,,96FU18K876BB
16,1786,ford,MD,97FU18K876AA,,97FU18K876AA
16,1787,ford,MD,F87F18K876EB,,F87F18K876EB
16,1788,ford,MD,F8BF18K876CA,,F8BF18K876CA
16,1789,ford,MD,YS6F18K876CA,,YS6F18K876CA
16,1790,ford,MD,YS6F18K876FA,,YS6F18K876FA
16,1791,ford,MD,MD4500N,,MD4500N
16,1792,ford,MD,97FU18K876AC,,97FU18K876AC
16,1796,ford,RD1000,F8FF18K810AA,,F8FF18K810AA
16,1996,ford,22DC600,91DA18B865AB,,91DA18B865AB
16,1997,ford,DC666,902221666703,,902221666703
16,2385,ford,CD,VP6S5F18C939BB,,VP6S5F18C939BB
16,2432,ford,2001,91FB18K810AA,,91FB18K810AA
16,2433,ford,2001,91FB18K810AB,,91FB18K810AB
16,2434,ford,2002,91FB18K810BA,,91FB18K810BA
16,2435,ford,2002,94FP18K810BA,,94FP18K810BA
16,2436,ford,2003R,93FB18K876BB,,93FB18K876BB
16,2437,ford,2003R,94FB18K876LA,,94FB18K876LA
16,2438,ford,2003R,94FP18K876AA,,94FP18K876AA
16,2439,blaupunkt,TRAVELPILOT,7612360672,,7612360672|9M5T18K931CB
16,2440,ford,2004,89FB18K876BB,,89FB18K876BB
16,2441,ford,2004,89FB18K876BC,,89FB18K876BC
16,2442,ford,2004,94FP18K876CA,,94FP18K876CA
16,2443,ford,2005,89FB18K876AA,,89FB18K876AA
16,2444,ford,2005,89FB18K876AB,,89FB18K876AB
16,2445,ford,2005,89FB18K876AC,,89FB18K876AC
16,2446,ford,2005,94FB18K876JA,,94FB18K876JA
16,2447,ford,2005,94FP18K876EA,,94FP18K876EA
16,2448,ford,2006,91FB18K876AA,,91FB18K876AA
16,2449,ford,2006,92FB18K876AA,,92FB18K876AA
16,2450,ford,2006,92FB18K876BA,,92FB18K876BA
16,2451,ford,2006,94FP18K876FA,,94FP18K876FA
16,2452,ford,2006,94FP18K876GA,,94FP18K876GA
16,2453,ford,2006,95FB18K876GA,,95FB18K876GA
16,2454,ford,2006,95VW18K876EB,,95VW18K876EB
16,2455,ford,2006,F32F19B132AA,,F32F19B132AA
16,2456,ford,2006,F32F19B132BA,,F32F19B132BA
16,2457,ford,2006,F3RF18K876AD,,F3RF18K876AD
16,2458,ford,2006,F42F19B132EA,,F42F19B132EA
16,2459,ford,2006,F47F18C838CA,,F47F18C838CA
16,2460,ford,2006,F4RF18K876CA,,F4RF18K876CA
16,2461,ford,2006,93FB18K876GB,,93FB18K876GB
16,2462,ford,2006,94FB18K876GA,,94FB18K876GA
16,2463,ford,2006,F37F18C838BA,,F37F18C838BA
16,2464,ford,2006,89AB18K876BA,,89AB18K876BA
16,2465,ford,2006,89AB18K876BB,,89AB18K876BB
16,2466,ford,2006R,93FB18K876AB,,93FB18K876AB
16,2467,ford,2006R,94FP18K876GA,,94FP18K876GA
16,2468,ford,2006R,94FP18K876GB,,94FP18K876GB
16,2469,ford,2006R,95VW18K876JA,,95VW18K876JA
16,2470,ford,2006R,95VW18K876JB,,95VW18K876JB
16,2471,ford,2006R,95VW18K876JD,,95VW18K876JD
16,2472,ford,2006R,F42F19B132GA,,F42F19B132GA
16,2473,ford,2006R,F47F18C838DA,,F47F18C838DA
16,2474,ford,2006R,F58F19B132BA,,F58F19B132BA
16,2475,ford,2007,91FB18K876BA,,91FB18K876BA
16,2476,ford,2007,93AB18K876AB,,93AB18K876AB
16,2477,ford,2007,94AB18K876AA,,94AB18K876AA
16,2478,ford,2007,94FP18K876HA,,94FP18K876HA
16,2479,ford,2007,95GP18K876CA,,95GP18K876CA
16,2480,ford,2007,95VW18K876CB,,95VW18K876CB
16,2481,ford,2007,F4RF18K876DA,,F4RF18K876DA
16,2482,ford,2007R,95BP18K876AA,BP18K876AA,95BP18K876AA
16,2483,ford,2007R,95VW18K876KE,,95VW18K876KE
16,2484,ford,2007R,R95VW18K876KA,,R95VW18K876KA
16,2485,ford,2008,89GB18K876AA,,89GB18K876AA
16,2486,ford,2008,89GB18K876AB,,89GB18K876AB
16,2487,ford,2008,93AB18K876BB,,93AB18K876BB
16,2488,ford,2008,R91AB18K876AA,,R91AB18K876AA
16,2489,ford,2014,91FB18K876DA,,91FB18K876DA
16,2490,ford,2014,91FB18K876DB,,91FB18K876DB
16,2491,ford,2014,94FP18K876BA,,94FP18K876BA
16,2492,ford,2015,91FB18K876CA,,91FB18K876CA
16,2493,ford,2015,94FB18K876BA,,94FB18K876BA
16,2494,ford,2015,94FB18K876KA,,94FB18K876KA
16,2495,ford,2015,94FP18K876DA,,94FP18K876DA
16,2496,ford,2500,4S6118K876AB,,4S6118K876AB
16,2497,ford,3000,2T1F18C838CC,,2T1F18C838CC
16,2498,ford,3000,96FP18K876BC,,96FP18K876BC
16,2499,ford,3000,96FP18K876EC,,96FP18K876EC
16,2500,ford,3000,96FP18K876FC,,96FP18K876FC
16,2501,ford,3000,96FP18K876LA,,96FP18K876LA
16,2502,ford,3000,97FP18K876AA,,97FP18K876AA
16,2503,ford,3000,97FP18K876EC,,97FP18K876EC
16,2504,ford,3000,97FP18K876KA,,97FP18K876KA
16,2505,ford,3000,97FP18K876LA,,97FP18K876LA
16,2506,ford,3000,97FP18K876NA,,97FP18K876NA
16,2507,ford,3000,XS6F18K876AB,,XS6F18K876AB
16,2508,ford,3000,XS6F18K876BA,,XS6F18K876BA
16,2509,ford,3000,YS6F18K876GA,,YS6F18K876GA
16,2510,ford,3000,YS6F18K876HA,,YS6F18K876HA
16,2511,ford,3500,4S6118K876BA,,4S6118K876BA
16,2512,ford,4000,2T1F18C838BC,,2T1F18C838BC
16,2513,ford,4000,XS6F18K876FA,,XS6F18K876FA
16,2514,ford,4000,YS6F18K876BA,,YS6F18K876BA
16,2515,ford,4000,YS6F18K876DA,,YS6F18K876DA
16,2516,ford,4000,YS6F18K876DZ,,YS6F18K876DZ
16,2517,ford,4000,YS6F18K876JA,,YS6F18K876JA
16,2518,ford,4000,YS6F18K876PA,,YS6F18K876PA
16,2519,ford,4000,96FP18K876GA,,96FP18K876GA
16,2520,ford,4000,96FP18K876GC,,96FP18K876GC
16,2521,ford,4000,96FP18K876JC,,96FP18K876JC
16,2522,ford,4000,97FP18K876GA,,97FP18K876GA
16,2523,ford,4050,YM2118K876FB,,YM2118K876FB
16,2524,ford,4050,YM2118K876FC,,YM2118K876FC
16,2525,ford,4050,YM2118K876FD,,YM2118K876FD
16,2526,ford,4500,2S6118C815AF,,2S6118C815AF
16,2527,ford,4500,2S6118C815AG,,2S6118C815AG
16,2528,ford,4500,4S6118C815AA,,4S6118C815AA
16,2529,ford,4500,4S6118C815ABUABP,,4S6118C815ABUABP
16,2530,ford,4500,4S6118C815AB,,4S6118C815AB
16,2531,ford,4500NG,1L2F18K876DD,,1L2F18K876DD
16,2532,ford,5000,96AP18K876AA,,96AP18K876AA
16,2533,ford,5000,96AP18K876AC,,96AP18K876AC
16,2534,ford,5000,96AP18K876BA,,96AP18K876BA
16,2535,ford,5000,96AP18K876BC,,96AP18K876BC
16,2536,ford,5000,96AP18K876CA,,96AP18K876CA
16,2537,ford,5000,96AP18K876CC,,96AP18K876CC
16,2538,ford,5000,97AP18K876LA,,97AP18K876LA
16,2539,ford,5000,97AP18K876MA,,97AP18K876MA
16,2540,ford,5000,97AP18K876NA,,97AP18K876NA
16,2541,ford,5000,97FP18K876FA,,97FP18K876FA
16,2542,ford,5000,97KP18K876FC,,97KP18K876FC
16,2543,ford,5000,98AP18K876BA,,98AP18K876BA
16,2544,ford,5000,98AP18K876BB,,98AP18K876BB
16,2545,ford,5000,98AP18K876BC,,98AP18K876BC
16,2546,ford,5000,98KP18K876AB,,98KP18K876AB
16,2547,ford,5000,98KP18K876BA,,98KP18K876BA
16,2548,ford,5000,98KP18K876BB,,98KP18K876BB
16,2549,ford,5000,98KP18K876DA,,98KP18K876DA
16,2550,ford,5000,XS7F18K876AA,,XS7F18K876AA
16,2551,ford,5000,XS7F18K876AB,,XS7F18K876AB
16,2552,ford,5000,YM2118K876JA,,YM2118K876JA
16,2553,ford,5000,YM2118K876JB,,YM2118K876JB
16,2554,ford,5000,YM2118K876JC,,YM2118K876JC
16,2555,ford,5000C,3S7T18K876AC,,3S7T18K876AC
16,2556,ford,5000C,3S7T18K876AD,,3S7T18K876AD
16,2557,ford,5000,1S5F18K876CA,,1S5F18K876CA
16,2558,ford,5000,1S5F18K876CB,,1S5F18K876CB
16,2559,ford,5000,1S5F18K876CC,,1S5F18K876CC
16,2560,ford,5000,1S5F18K876DA,,1S5F18K876DA
16,2561,ford,5000,1S5F18K876DB,,1S5F18K876DB
16,2562,ford,5000,1S5F18K876DC,,1S5F18K876DC
16,2563,ford,5000,YS4F18K876BA,,YS4F18K876BA
16,2564,ford,5000,YS4F18K876BB,,YS4F18K876BB
16,2565,ford,5000,YS4F18K876BC,,YS4F18K876BC
16,2566,ford,5000,YS4F18K876BD,,YS4F18K876BD
16,2567,ford,5500R,2L5J18C838AA,,2L5J18C838AA
16,2568,ford,6000,3M5T18C815BD,,3M5T18C815BD
16,2569,ford,6000,3S7T18C815AC,,3S7T18C815AC
16,2570,ford,6000,4M5T18C815AD,,4M5T18C815AD
16,2571,ford,6000,4M5T18C815AE,,4M5T18C815AE
16,2572,ford,6000,5M5T18C815FA,,5M5T18C815FA
16,2573,ford,6000CD,3S5118C815AC,,3S5118C815AC
16,2574,ford,6000CD,3S5118C815AD,,3S5118C815AD
16,2575,ford,6000CD,3S5118C815BC,,3S5118C815BC
16,2576,ford,6000CD,3S5118C815DA,,3S5118C815DA
16,2577,ford,6000CD,3S5118C815DD,,3S5118C815DD
16,2578,ford,6000CD,4M2118K876KA,,4M2118K876KA
16,2579,ford,6000,5S7T18C815AE,,5S7T18C815AE
16,2580,ford,6000CD,97AP18C815AC,,97AP18C815AC
16,2581,ford,6000CD,97AP18C815BC,,97AP18C815BC
16,2582,ford,6000CD,97AP18C815HA,,97AP18C815HA
16,2583,ford,6000CD,98AP18C815AA,,98AP18C815AA
16,2584,ford,6000CD,98AP18C815AB,,98AP18C815AB
16,2585,ford,6000CD,98AP18C815AC,,98AP18C815AC
16,2586,ford,6000CD,98AP18C815BA,,98AP18C815BA
16,2587,ford,6000CD,98AP18C815BB,,98AP18C815BB
16,2588,ford,6000CD,98AP18C815CA,,98AP18C815CA
16,2589,ford,6000CD,98AP18C815CB,,98AP18C815CB
16,2590,ford,6000CD,98AP18C815DA,,98AP18C815DA
16,2591,ford,6000CD,98AP18C815DB,,98AP18C815DB
16,2592,ford,6000CD,98KP18C815CA,,98KP18C815CA
16,2593,ford,6000CD,98KP18C815DA,,98KP18C815DA
16,2594,ford,6000CD,98KP18C815DB,,98KP18C815DB
16,2595,ford,6000CD,YS6F18C815DA,,YS6F18C815DA
16,2596,ford,6000CD,5S5T18C815CB,,5S5T18C815CB
16,2597,ford,6000CD,5S5T18C815DB,,5S5T18C815DB
16,2598,ford,6000CD,97KP18C815BB,,97KP18C815BB
16,2599,ford,6000CD,97KP18C815CA,,97KP18C815CA
16,2600,ford,6000CD,XS6F18C815AA,,XS6F18C815AA
16,2601,ford,6000CD,YS7F18C815AA,,YS7F18C815AA
16,2602,ford,6000CD,YS7F18C815AC,,YS7F18C815AC
16,2603,ford,6000CD,1L2F18C838CC,,1L2F18C838CC
16,2604,ford,6000CD,1L2F18C838CD,,1L2F18C838CD
16,2605,ford,6000CD,YM2118K876KA,,YM2118K876KA
16,2606,ford,6000CD,YM2118K876KB,,YM2118K876KB
16,2607,ford,6000CD,YM2118K876KC,,YM2118K876KC
16,2608,ford,6000CD,YS4F18C815AA,,YS4F18C815AA
16,2609,ford,6000CD,YS4F18C815AB,,YS4F18C815AB
16,2610,ford,6000CD,YS4F18C815AC,,YS4F18C815AC
16,2611,ford,6000CD,YS4F18C815AD,,YS4F18C815AD
16,2612,ford,6000CD,YS4F18C815AE,,YS4F18C815AE
16,2613,ford,6000CD,YS4F18C815BA,,YS4F18C815BA
16,2614,ford,6000CD,YS4F18C815CA,,YS4F18C815CA
16,2615,ford,6000CD,YS4F18C815CD,,YS4F18C815CD
16,2616,ford,6006,1S4F18C815AD,,1S4F18C815AD
16,2617,ford,6006,3S4F18C815AG,,3S4F18C815AG
16,2618,ford,6006,4S6118C815BA,,4S6118C815BA
16,2619,ford,6006E,1M5118C815AA,,1M5118C815AA
16,2620,ford,6006E,1S6F18C815CB,,1S6F18C815CB
16,2621,ford,6006E,3S5118C815KA,,3S5118C815KA
16,2622,ford,6006E,3S7118C815AA,,3S7118C815AA
16,2623,ford,6006E,1S7F18C815AC,,1S7F18C815AC
16,2624,ford,6006E,1S7F18C815AD,,1S7F18C815AD
16,2625,ford,6006E,1S7F18C815AE,,1S7F18C815AE
16,2626,ford,6006E,2L8F18C815AA,,2L8F18C815AA
16,2627,ford,6006E,3S4T18C815AA,,3S4T18C815AA
16,2628,ford,6500R,1C1F18C838BB,,1C1F18C838BB
16,2629,ford,6500R,2L5J18C838BA,,2L5J18C838BA
16,2630,ford,7000,95GB18K876BA,,95GB18K876BA
16,2631,ford,7000,95GB18K876BC,,95GB18K876BC
16,2632,ford,7000,96AP18K876DC,,96AP18K876DC
16,2633,ford,7000,97AP18K876EB,,97AP18K876EB
16,2634,ford,7000,F8RF18C838AA,,F8RF18C838AA
16,2635,ford,7000,F8RF18C838BA,,F8RF18C838BA
16,2637,ford,9000,1S7F18K931AA,,1S7F18K931AA
16,2638,ford,CD,9S4518C939AA,,9S4518C939AA
16,2639,ford,CD,9S4518C939AB,,9S4518C939AB
16,2640,ford,CD,VP70FF18K817ED,,VP70FF18K817ED|9S4518C939AC
16,2641,ford,CD,VP6C3F18C815AA,,VP6C3F18C815AA|6S4518C815AA
16,2642,ford,CD,VP6C3F18C815AB,,VP6C3F18C815AB|6S4518C815AA
16,2643,ford,CD,VP6C3F18C939AA,,VP6C3F18C939AA|6S4518C939AA
16,2644,ford,CD,VP6C3F18C939AB,,VP6C3F18C939AB|6S4518C939AB
16,2645,ford,CD,VP6S5F18C815CAYTAI,,VP6S5F18C815CAYTAI|6S5518C815CAYPAD
16,2646,ford,CD,VP6S5F18C815DAXPBG,,VP6S5F18C815DAXPBG|6S5518C815DAXPBQ
16,2647,ford,CD,VP6S5F18C939BA,,VP6S5F18C939BA|6S5518C939BA
16,2648,ford,CD,VP70FF18K817CD,,VP70FF18K817CD|AM5518C939AE
16,2649,ford,CD,VP70FF18K817CD,,VP70FF18K817CD|AM5518C939AF
16,2650,ford,CD,VP70FF18K817CD,,VP70FF18K817CD|AM5518C939AG
16,2651,ford,CD,VP70FF18K817GC,,VP70FF18K817GC|AM5518C939AC
16,2652,ford,CD132,3S7T18B988AD,,3S7T18B988AD
16,2653,ford,CD132,3S7T18B988AG,,3S7T18B988AG
16,2654,ford,ECOSPORT,VP6N1F18C815BA,,VP6N1F18C815BA|6N1518C815AA
16,2655,ford,ECOSPORT,VP6N1F18C815BB,,VP6N1F18C815BB|6N1518C815AB
16,2656,ford,ECOSPORT,VP6N1F18C939BA,,VP6N1F18C939BA|6N1518C939AA
16,2657,ford,ECOSPORT,VP6N1F18C939BB,,VP6N1F18C939BB|6N1518C939AB
16,2658,ford,ECOSPORT,VP6S6F18C815CA,,VP6S6F18C815CA|6S6518C815AA
16,2659,ford,ECOSPORT,VP6S6F18C939BA,,VP6S6F18C939BA|6S6518C939AA
16,2660,ford,ECOSPORT,VP6S6F18C939BB,,VP6S6F18C939BB|6S6518C939AB
16,2661,ford,2002,89FB18K810DA,,89FB18K810DA
16,2662,ford,EP32S,89FB18K810AA,,89FB18K810AA
16,2663,ford,2004,89FB18K876BA,,89FB18K876BA
16,2665,ford,My,AM5518D804AC,,AM5518D804AC
16,2666,ford,My,AM5518D804AH,,AM5518D804AH
16,2667,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804AA
16,2668,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804AB
16,2669,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804AC
16,2670,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804AD
16,2671,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804AE
16,2672,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9N1518D804EA
16,2673,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S4518D804AA
16,2674,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S5518D804AA
16,2675,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S5518D804AB
16,2676,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S5518D804AC
16,2677,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S6518D804AA
16,2678,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S6518D804AB
16,2679,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S6518D804AC
16,2680,ford,My,VP70FF18K817ED,,VP70FF18K817ED|9S4518D804AD
16,2681,ford,My,VP70FF18K817HB,,VP70FF18K817HB|AM5518D804AE
16,2682,ford,My,VP70FF18K817HB,,VP70FF18K817HB|AM5518D804AF
16,2711,ford,6500R,1C1F18C838BC,,1C1F18C838BC
16,2719,blaupunkt,TRAVELPILOT,7612330585,,7612330585|8C1T18K931AE
16,2724,ford,CD,VP70FF18K817GD,,VP70FF18K817GD|AM5518C939AG
16,2753,ford,FIGO,AS6918D804AA,,AS6918D804AA
16,2754,ford,FIGO,AS6918D804AB,,AS6918D804AB
16,2755,ford,FIGO,AS6918D804AC,,AS6918D804AC
16,2756,ford,FIGO,AS6918C939AA,,AS6918C939AA
16,2757,ford,FIGO,AS6918C939AB,,AS6918C939AB
16,2758,ford,FIGO,AS6918C939AC,,AS6918C939AC
16,2759,ford,FIGO,AS6918C939AD,,AS6918C939AD
16,2760,ford,FIGO,AS6918C939AE,,AS6918C939AE
16,2761,ford,FIGO,AS6918C939AF,,AS6918C939AF
16,2762,ford,RD1000,96FU18K810AA,,96FU18K810AA
16,2763,ford,FIGO,AS6918D804AG,,AS6918D804AG
16,2764,ford,CD,VP70FF18K817ED,,VP70FF18K817ED|9S5518C939AB
16,2765,ford,CD,VP70FF18K817ED,,VP70FF18K817ED|9S5518C939AC
16,2792,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S4518D804AC
16,2793,ford,My,VP70FF18K817ED,,VP70FF18K817ED|9N1518D804AF
16,2794,ford,My,VP70FF18K817ED,,VP70FF18K817ED|9S5518D804AD
16,2795,ford,My,VP70FF18K817CD,,VP70FF18K817CD|9S4518D804AB
16,2823,ford,6000CD,3S5118C815AB,,3S5118C815AB
16,2824,ford,6000CD,3S5118C815BA,,3S5118C815BA
16,2825,ford,6000CD,3S5118C815BB,,3S5118C815BB
16,2826,ford,6000CD,3S5118C815BD,,3S5118C815BD
16,2827,ford,6000CD,3S5118C815CA,,3S5118C815CA
16,2828,ford,6000CD,3S5118C815CB,,3S5118C815CB
16,2829,ford,6000CD,3S5118C815DB,,3S5118C815DB
16,2830,ford,6006E,3S5118C815EB,,3S5118C815EB
16,2831,ford,6006E,3S5118C815FB,,3S5118C815FB
16,2832,ford,6006E,3S5118C815FC,,3S5118C815FC
16,2833,ford,6006E,3S5118C815GA,,3S5118C815GA
16,2834,ford,6000CD,XS5F18C815BA,,XS5F18C815BA
16,2835,ford,CD,VP6S5F18C939CB,,VP6S5F18C939CB|6S5518C939CBW
16,2836,ford,6000CD,YS4F18C815CB,,YS4F18C815CB
16,2837,ford,7000,97AP18K876EA,,97AP18K876EA
16,2838,ford,7000,F8RF18C838BB,,F8RF18C838BB
16,2839,ford,5000,97AP18K876EC,,97AP18K876EC
16,2840,ford,6000CD,1L2F18C838CA,,1L2F18C838CA
16,2841,ford,6000CD,1L2F18C838CB,,1L2F18C838CB
16,2842,ford,5000,4M2118K876JA,,4M2118K876JA
16,2843,ford,6006E,4M2118K876AA,,4M2118K876AA
16,2844,ford,4050,4M2118K876FA,,4M2118K876FA
16,2845,ford,6000CD,5S5T18C815CA,,5S5T18C815CA
16,2846,ford,6000CD,97KP18C815CB,,97KP18C815CB
16,2847,ford,6000CD,97KP18C815DA,,97KP18C815DA
16,2924,ford,FIGO,AS6918D804AM,,AS6918D804AM
16,2926,ford,TB-9123,3N2T18C815AA,,3N2T18C815AA
16,2927,ford,TB-9122,3N2T18K876BA,,3N2T18K876BA
16,2928,ford,TB-9122A,5N2T18K876BB,,5N2T18K876BB
16,2929,ford,TB-9123T,6T1T18C838AA,,6T1T18C838AA
16,2930,ford,TP9123T,6T1T18C838AB,,6T1T18C838AB
16,2935,ford,7500,3N1110E947AB,,3N1110E947AB
16,2936,ford,7500,3N1110E947AC,,3N1110E947AC
16,2937,ford,7500,3N1110E947AD,,3N1110E947AD
16,2938,ford,7500,4M5J10E947AA,,4M5J10E947AA
16,2939,ford,7500,4M5J10E947AC,,4M5J10E947AC
16,2969,ford,CD132,3S7T18B988AE,,3S7T18B988AE
16,2970,ford,CD132,3S7T18B988AF,,3S7T18B988AF
16,2971,ford,CD132,3S7T18B988AH,,3S7T18B988AH
